pathway_accession,mapped_ids,pathway,components,subfamilies,associated_sequence,hugo_gene
P06664,MOUSE|MGI=MGI=88276|UniProtKB=Q02248,Gonadotropin releasing hormone receptor pathway,216,234,236,Ctnnb1
P06664,MOUSE|MGI=MGI=1346871|UniProtKB=Q8CE90,Gonadotropin releasing hormone receptor pathway,216,234,236,Map2k7
P06664,MOUSE|MGI=MGI=2145955|UniProtKB=Q5EG47,Gonadotropin releasing hormone receptor pathway,216,234,236,Prkaa1
P06664,MOUSE|MGI=MGI=97599|UniProtKB=P16054,Gonadotropin releasing hormone receptor pathway,216,234,236,Prkce
P06664,MOUSE|MGI=MGI=108051|UniProtKB=Q62432,Gonadotropin releasing hormone receptor pathway,216,234,236,Smad2
P06664,MOUSE|MGI=MGI=1276535|UniProtKB=O09000,Gonadotropin releasing hormone receptor pathway,216,234,236,Ncoa3
P06664,MOUSE|MGI=MGI=1346875|UniProtKB=O08648,Gonadotropin releasing hormone receptor pathway,216,234,236,Map3k4
P06664,MOUSE|MGI=MGI=894762|UniProtKB=P70662,Gonadotropin releasing hormone receptor pathway,216,234,236,Ldb1
P06664,MOUSE|MGI=MGI=98869|UniProtKB=P68369,Gonadotropin releasing hormone receptor pathway,216,234,236,Tuba1a
P06664,MOUSE|MGI=MGI=1346877|UniProtKB=Q62073,Gonadotropin releasing hormone receptor pathway,216,234,236,Map3k7
P06664,MOUSE|MGI=MGI=103290|UniProtKB=Q04207,Gonadotropin releasing hormone receptor pathway,216,234,236,Rela
P06664,MOUSE|MGI=MGI=107164|UniProtKB=P63328,Gonadotropin releasing hormone receptor pathway,216,234,236,Ppp3ca
P06664,MOUSE|MGI=MGI=894315|UniProtKB=Q99JI6,Gonadotropin releasing hormone receptor pathway,216,234,236,Rap1b
P06664,MOUSE|MGI=MGI=95777|UniProtKB=Q6R0H7,Gonadotropin releasing hormone receptor pathway,216,234,236,Gnas
P06664,MOUSE|MGI=MGI=95781|UniProtKB=P62874,Gonadotropin releasing hormone receptor pathway,216,234,236,Gnb1
P06664,MOUSE|MGI=MGI=1346859|UniProtKB=Q63844,Gonadotropin releasing hormone receptor pathway,216,234,236,Mapk3
P06664,MOUSE|MGI=MGI=1858204|UniProtKB=Q9WUL6,Gonadotropin releasing hormone receptor pathway,216,234,236,Map3k14
P06664,MOUSE|MGI=MGI=97595|UniProtKB=P20444,Gonadotropin releasing hormone receptor pathway,216,234,236,Prkca
P06664,MOUSE|MGI=MGI=1336167|UniProtKB=Q9R078,Gonadotropin releasing hormone receptor pathway,216,234,236,Prkab1
P06664,MOUSE|MGI=MGI=1352454|UniProtKB=P12813,Gonadotropin releasing hormone receptor pathway,216,234,236,Nr4a1
P06664,MOUSE|MGI=MGI=1346858|UniProtKB=P63085,Gonadotropin releasing hormone receptor pathway,216,234,236,Mapk1
P06664,MOUSE|MGI=MGI=107804|UniProtKB=P05213,Gonadotropin releasing hormone receptor pathway,216,234,236,Tuba1b
P06664,MOUSE|MGI=MGI=95824|UniProtKB=P06537,Gonadotropin releasing hormone receptor pathway,216,234,236,Nr3c1
P06664,MOUSE|MGI=MGI=106658|UniProtKB=Q9JM73,Gonadotropin releasing hormone receptor pathway,216,234,236,Srf
P06664,MOUSE|MGI=MGI=1346865|UniProtKB=P47811,Gonadotropin releasing hormone receptor pathway,216,234,236,Mapk14
P06664,MOUSE|MGI=MGI=1346883|UniProtKB=Q61161,Gonadotropin releasing hormone receptor pathway,216,234,236,Map4k2
P06664,MOUSE|MGI=MGI=106211|UniProtKB=P60766,Gonadotropin releasing hormone receptor pathway,216,234,236,Cdc42
P06664,MOUSE|MGI=MGI=107564|UniProtKB=Q61122,Gonadotropin releasing hormone receptor pathway,216,234,236,Nab1
P06664,MOUSE|MGI=MGI=1346872|UniProtKB=P53349,Gonadotropin releasing hormone receptor pathway,216,234,236,Map3k1
P06664,MOUSE|MGI=MGI=97369|UniProtKB=Q61839,Gonadotropin releasing hormone receptor pathway,216,234,236,Nppc
P06664,MOUSE|MGI=MGI=97317|UniProtKB=P63139,Gonadotropin releasing hormone receptor pathway,216,234,236,Nfyb
P06664,MOUSE|MGI=MGI=88257|UniProtKB=P28652,Gonadotropin releasing hormone receptor pathway,216,234,236,Camk2b
P06664,MOUSE|MGI=MGI=97602|UniProtKB=Q02956,Gonadotropin releasing hormone receptor pathway,216,234,236,Prkcz
P06664,MOUSE|MGI=MGI=97598|UniProtKB=P28867,Gonadotropin releasing hormone receptor pathway,216,234,236,Prkcd
P06664,MOUSE|MGI=MGI=894293|UniProtKB=P97471,Gonadotropin releasing hormone receptor pathway,216,234,236,Smad4
P06664,MOUSE|MGI=MGI=1349394|UniProtKB=P97820,Gonadotropin releasing hormone receptor pathway,216,234,236,Map4k4
P06664,MOUSE|MGI=MGI=1346868|UniProtKB=O09110,Gonadotropin releasing hormone receptor pathway,216,234,236,Map2k3
P06664,MOUSE|MGI=MGI=107563|UniProtKB=Q61127,Gonadotropin releasing hormone receptor pathway,216,234,236,Nab2
P06664,MOUSE|MGI=MGI=103296|UniProtKB=P97305,Gonadotropin releasing hormone receptor pathway,216,234,236,Nfatc3
P06664,MOUSE|MGI=MGI=98355|UniProtKB=Q02384,Gonadotropin releasing hormone receptor pathway,216,234,236,Sos2
P06664,MOUSE|MGI=MGI=95784|UniProtKB=P62880,Gonadotropin releasing hormone receptor pathway,216,234,236,Gnb2
P06664,MOUSE|MGI=MGI=104799|UniProtKB=Q62048,Gonadotropin releasing hormone receptor pathway,216,234,236,Pea15
P06664,MOUSE|MGI=MGI=1095409|UniProtKB=P68373,Gonadotropin releasing hormone receptor pathway,216,234,236,Tuba1c
P06664,MOUSE|MGI=MGI=104908|UniProtKB=Q9QVP9,Gonadotropin releasing hormone receptor pathway,216,234,236,Ptk2b
P06664,MOUSE|MGI=MGI=98372|UniProtKB=O89090,Gonadotropin releasing hormone receptor pathway,216,234,236,Sp1
P06664,MOUSE|MGI=MGI=102463|UniProtKB=Q60591,Gonadotropin releasing hormone receptor pathway,216,234,236,Nfatc2
P06664,MOUSE|MGI=MGI=95772|UniProtKB=P08752,Gonadotropin releasing hormone receptor pathway,216,234,236,Gnai2
P06664,MOUSE|MGI=MGI=102469|UniProtKB=O88942,Gonadotropin releasing hormone receptor pathway,216,234,236,Nfatc1
P06664,MOUSE|MGI=MGI=1346866|UniProtKB=P31938,Gonadotropin releasing hormone receptor pathway,216,234,236,Map2k1
P06664,MOUSE|MGI=MGI=97316|UniProtKB=P23708,Gonadotropin releasing hormone receptor pathway,216,234,236,Nfya
P06664,MOUSE|MGI=MGI=102503|UniProtKB=P00405,Gonadotropin releasing hormone receptor pathway,216,234,236,Mtco2
P06664,MOUSE|MGI=MGI=108295|UniProtKB=Q8VI36,Gonadotropin releasing hormone receptor pathway,216,234,236,Pxn
P06664,MOUSE|MGI=MGI=96244|UniProtKB=Q61696,Gonadotropin releasing hormone receptor pathway,216,234,236,Hspa1a
P06664,MOUSE|MGI=MGI=1344313|UniProtKB=Q64318,Gonadotropin releasing hormone receptor pathway,216,234,236,Zeb1
P06664,MOUSE|MGI=MGI=108411|UniProtKB=O54950,Gonadotropin releasing hormone receptor pathway,216,234,236,Prkag1
P06664,MOUSE|MGI=MGI=1098283|UniProtKB=O35973,Gonadotropin releasing hormone receptor pathway,216,234,236,Per1
P00058,MOUSE|MGI=MGI=1913835|UniProtKB=Q6PE01,mRNA splicing,10,12,43,Snrnp40
P00058,MOUSE|MGI=MGI=104805|UniProtKB=Q9CQI7,mRNA splicing,10,12,43,Snrpb2
P00058,MOUSE|MGI=MGI=98885|UniProtKB=Q64707,mRNA splicing,10,12,43,Zrsr1
P00058,MOUSE|MGI=MGI=1855690|UniProtKB=Q62189,mRNA splicing,10,12,43,Snrpa
P00058,MOUSE|MGI=MGI=106247|UniProtKB=Q99KP6,mRNA splicing,10,12,43,Prpf19
P00058,MOUSE|MGI=MGI=1918017|UniProtKB=Q922U1,mRNA splicing,10,12,43,Prpf3
P04392,MOUSE|MGI=MGI=1347046|UniProtKB=Q9R1A8,P53 pathway feedback loops 1,11,9,50,Cop1
P04392,MOUSE|MGI=MGI=96952|UniProtKB=P23804,P53 pathway feedback loops 1,11,9,50,Mdm2
P04392,MOUSE|MGI=MGI=98834|UniProtKB=P02340,P53 pathway feedback loops 1,11,9,50,Tp53
P04392,MOUSE|MGI=MGI=1915348|UniProtKB=Q9CR50,P53 pathway feedback loops 1,11,9,50,Rchy1
P04392,MOUSE|MGI=MGI=107934|UniProtKB=O35618,P53 pathway feedback loops 1,11,9,50,Mdm4
P00021,MOUSE|MGI=MGI=96680|UniProtKB=P32883,FGF signaling pathway,26,240,1090,Kras
P00021,MOUSE|MGI=MGI=1203729|UniProtKB=Q61194,FGF signaling pathway,26,240,1090,Pik3c2a
P00021,MOUSE|MGI=MGI=95805|UniProtKB=Q60631,FGF signaling pathway,26,240,1090,Grb2
P00021,MOUSE|MGI=MGI=88065|UniProtKB=P04627,FGF signaling pathway,26,240,1090,Araf
P00021,MOUSE|MGI=MGI=1353576|UniProtKB=Q9JHG7,FGF signaling pathway,26,240,1090,Pik3cg
P00021,MOUSE|MGI=MGI=1345139|UniProtKB=Q9QXV9,FGF signaling pathway,26,240,1090,Spry1
P00021,MOUSE|MGI=MGI=97845|UniProtKB=P63001,FGF signaling pathway,26,240,1090,Rac1
P00021,MOUSE|MGI=MGI=1321161|UniProtKB=P62715,FGF signaling pathway,26,240,1090,Ppp2cb
P00021,MOUSE|MGI=MGI=1346862|UniProtKB=Q9WTU6,FGF signaling pathway,26,240,1090,Mapk9
P00021,MOUSE|MGI=MGI=1349475|UniProtKB=Q60996,FGF signaling pathway,26,240,1090,Ppp2r5c
P00021,MOUSE|MGI=MGI=1346871|UniProtKB=Q8CE90,FGF signaling pathway,26,240,1090,Map2k7
P00021,MOUSE|MGI=MGI=109194|UniProtKB=P68510,FGF signaling pathway,26,240,1090,Ywhah
P00021,MOUSE|MGI=MGI=97599|UniProtKB=P16054,FGF signaling pathway,26,240,1090,Prkce
P00021,MOUSE|MGI=MGI=894689|UniProtKB=P62259,FGF signaling pathway,26,240,1090,Ywhae
P00021,MOUSE|MGI=MGI=1891831|UniProtKB=O70456,FGF signaling pathway,26,240,1090,Sfn
P00021,MOUSE|MGI=MGI=1891763|UniProtKB=P97470,FGF signaling pathway,26,240,1090,Ppp4c
P00021,MOUSE|MGI=MGI=1346875|UniProtKB=O08648,FGF signaling pathway,26,240,1090,Map3k4
P00021,MOUSE|MGI=MGI=2388479|UniProtKB=Q6PD03,FGF signaling pathway,26,240,1090,Ppp2r5a
P00021,MOUSE|MGI=MGI=1346873|UniProtKB=Q61083,FGF signaling pathway,26,240,1090,Map3k2
P00021,MOUSE|MGI=MGI=99511|UniProtKB=P35235,FGF signaling pathway,26,240,1090,Ptpn11
P00021,MOUSE|MGI=MGI=1346859|UniProtKB=Q63844,FGF signaling pathway,26,240,1090,Mapk3
P00021,MOUSE|MGI=MGI=1891917|UniProtKB=Q9CQV8,FGF signaling pathway,26,240,1090,Ywhab
P00021,MOUSE|MGI=MGI=1346869|UniProtKB=P47809,FGF signaling pathway,26,240,1090,Map2k4
P00021,MOUSE|MGI=MGI=97595|UniProtKB=P20444,FGF signaling pathway,26,240,1090,Prkca
P00021,MOUSE|MGI=MGI=1918770|UniProtKB=Q9CX99,FGF signaling pathway,26,240,1090,Grap
P00021,MOUSE|MGI=MGI=1346858|UniProtKB=P63085,FGF signaling pathway,26,240,1090,Mapk1
P00021,MOUSE|MGI=MGI=2445019|UniProtKB=Q6PF93,FGF signaling pathway,26,240,1090,Pik3c3
P00021,MOUSE|MGI=MGI=96055|UniProtKB=P29351,FGF signaling pathway,26,240,1090,Ptpn6
P00021,MOUSE|MGI=MGI=97596|UniProtKB=P68404,FGF signaling pathway,26,240,1090,Prkcb
P00021,MOUSE|MGI=MGI=87986|UniProtKB=P31750,FGF signaling pathway,26,240,1090,Akt1
P00021,MOUSE|MGI=MGI=1321159|UniProtKB=P63330,FGF signaling pathway,26,240,1090,Ppp2ca
P00021,MOUSE|MGI=MGI=97846|UniProtKB=Q05144,FGF signaling pathway,26,240,1090,Rac2
P00021,MOUSE|MGI=MGI=1346865|UniProtKB=P47811,FGF signaling pathway,26,240,1090,Mapk14
P00021,MOUSE|MGI=MGI=108109|UniProtKB=P61982,FGF signaling pathway,26,240,1090,Ywhag
P00021,MOUSE|MGI=MGI=1915107|UniProtKB=Q9CQR6,FGF signaling pathway,26,240,1090,Ppp6c
P00021,MOUSE|MGI=MGI=1346872|UniProtKB=P53349,FGF signaling pathway,26,240,1090,Map3k1
P00021,MOUSE|MGI=MGI=97602|UniProtKB=Q02956,FGF signaling pathway,26,240,1090,Prkcz
P00021,MOUSE|MGI=MGI=104874|UniProtKB=Q60823,FGF signaling pathway,26,240,1090,Akt2
P00021,MOUSE|MGI=MGI=97600|UniProtKB=P23298,FGF signaling pathway,26,240,1090,Prkch
P00021,MOUSE|MGI=MGI=1206581|UniProtKB=P42337,FGF signaling pathway,26,240,1090,Pik3ca
P00021,MOUSE|MGI=MGI=891963|UniProtKB=P68254,FGF signaling pathway,26,240,1090,Ywhaq
P00021,MOUSE|MGI=MGI=97598|UniProtKB=P28867,FGF signaling pathway,26,240,1090,Prkcd
P00021,MOUSE|MGI=MGI=1098211|UniProtKB=O35904,FGF signaling pathway,26,240,1090,Pik3cd
P00021,MOUSE|MGI=MGI=98354|UniProtKB=Q62245,FGF signaling pathway,26,240,1090,Sos1
P00021,MOUSE|MGI=MGI=97601|UniProtKB=Q02111,FGF signaling pathway,26,240,1090,Prkcq
P00021,MOUSE|MGI=MGI=97615|UniProtKB=Q62077,FGF signaling pathway,26,240,1090,Plcg1
P00021,MOUSE|MGI=MGI=1346868|UniProtKB=O09110,FGF signaling pathway,26,240,1090,Map2k3
P00021,MOUSE|MGI=MGI=96224|UniProtKB=Q61411,FGF signaling pathway,26,240,1090,Hras
P00021,MOUSE|MGI=MGI=1919228|UniProtKB=Q6P1F6,FGF signaling pathway,26,240,1090,Ppp2r2a
P00021,MOUSE|MGI=MGI=1349473|UniProtKB=Q61151,FGF signaling pathway,26,240,1090,Ppp2r5e
P00021,MOUSE|MGI=MGI=1289252|UniProtKB=Q925E7,FGF signaling pathway,26,240,1090,Ppp2r2d
P00021,MOUSE|MGI=MGI=98296|UniProtKB=P98083,FGF signaling pathway,26,240,1090,Shc1
P00021,MOUSE|MGI=MGI=98355|UniProtKB=Q02384,FGF signaling pathway,26,240,1090,Sos2
P00021,MOUSE|MGI=MGI=97376|UniProtKB=P08556,FGF signaling pathway,26,240,1090,Nras
P00021,MOUSE|MGI=MGI=1346866|UniProtKB=P31938,FGF signaling pathway,26,240,1090,Map2k1
P00021,MOUSE|MGI=MGI=97860|UniProtKB=E9PYG6,FGF signaling pathway,26,240,1090,Rasa1
P00021,MOUSE|MGI=MGI=1921984|UniProtKB=Q9D3G9,FGF signaling pathway,26,240,1090,Rhoh
P00021,MOUSE|MGI=MGI=1346867|UniProtKB=Q63932,FGF signaling pathway,26,240,1090,Map2k2
P00021,MOUSE|MGI=MGI=109484|UniProtKB=P63101,FGF signaling pathway,26,240,1090,Ywhaz
P00021,MOUSE|MGI=MGI=97847|UniProtKB=Q99N57,FGF signaling pathway,26,240,1090,Raf1
P00021,MOUSE|MGI=MGI=1920949|UniProtKB=Q7TNP2,FGF signaling pathway,26,240,1090,Ppp2r1b
P00021,MOUSE|MGI=MGI=2388481|UniProtKB=Q7TNL5,FGF signaling pathway,26,240,1090,Ppp2r5d
P00021,MOUSE|MGI=MGI=2149960|UniProtKB=P58069,FGF signaling pathway,26,240,1090,Rasa2
P00021,MOUSE|MGI=MGI=1926334|UniProtKB=Q76MZ3,FGF signaling pathway,26,240,1090,Ppp2r1a
P00021,MOUSE|MGI=MGI=1344408|UniProtKB=P70296,FGF signaling pathway,26,240,1090,Pebp1
P04393,MOUSE|MGI=MGI=2143163|UniProtKB=Q3UMW7,Ras Pathway,39,104,575,Mapkapk3
P04393,MOUSE|MGI=MGI=107949|UniProtKB=P62746,Ras Pathway,39,104,575,Rhob
P04393,MOUSE|MGI=MGI=96680|UniProtKB=P32883,Ras Pathway,39,104,575,Kras
P04393,MOUSE|MGI=MGI=95805|UniProtKB=Q60631,Ras Pathway,39,104,575,Grb2
P04393,MOUSE|MGI=MGI=96646|UniProtKB=P05627,Ras Pathway,39,104,575,Jun
P04393,MOUSE|MGI=MGI=88065|UniProtKB=P04627,Ras Pathway,39,104,575,Araf
P04393,MOUSE|MGI=MGI=1353576|UniProtKB=Q9JHG7,Ras Pathway,39,104,575,Pik3cg
P04393,MOUSE|MGI=MGI=97845|UniProtKB=P63001,Ras Pathway,39,104,575,Rac1
P04393,MOUSE|MGI=MGI=1096342|UniProtKB=Q9QUI0,Ras Pathway,39,104,575,Rhoa
P04393,MOUSE|MGI=MGI=1346862|UniProtKB=Q9WTU6,Ras Pathway,39,104,575,Mapk9
P04393,MOUSE|MGI=MGI=1346871|UniProtKB=Q8CE90,Ras Pathway,39,104,575,Map2k7
P04393,MOUSE|MGI=MGI=2152453|UniProtKB=Q2NL51,Ras Pathway,39,104,575,Gsk3a
P04393,MOUSE|MGI=MGI=1270849|UniProtKB=Q8BSK8,Ras Pathway,39,104,575,Rps6kb1
P04393,MOUSE|MGI=MGI=1927243|UniProtKB=P63321,Ras Pathway,39,104,575,Rala
P04393,MOUSE|MGI=MGI=1346875|UniProtKB=O08648,Ras Pathway,39,104,575,Map3k4
P04393,MOUSE|MGI=MGI=95455|UniProtKB=P27577,Ras Pathway,39,104,575,Ets1
P04393,MOUSE|MGI=MGI=1346859|UniProtKB=Q63844,Ras Pathway,39,104,575,Mapk3
P04393,MOUSE|MGI=MGI=1346869|UniProtKB=P47809,Ras Pathway,39,104,575,Map2k4
P04393,MOUSE|MGI=MGI=109298|UniProtKB=P49138,Ras Pathway,39,104,575,Mapkapk2
P04393,MOUSE|MGI=MGI=1346858|UniProtKB=P63085,Ras Pathway,39,104,575,Mapk1
P04393,MOUSE|MGI=MGI=2445019|UniProtKB=Q6PF93,Ras Pathway,39,104,575,Pik3c3
P04393,MOUSE|MGI=MGI=104557|UniProtKB=P18654,Ras Pathway,39,104,575,Rps6ka3
P04393,MOUSE|MGI=MGI=109349|UniProtKB=P16951,Ras Pathway,39,104,575,Atf2
P04393,MOUSE|MGI=MGI=87986|UniProtKB=P31750,Ras Pathway,39,104,575,Akt1
P04393,MOUSE|MGI=MGI=106658|UniProtKB=Q9JM73,Ras Pathway,39,104,575,Srf
P04393,MOUSE|MGI=MGI=97846|UniProtKB=Q05144,Ras Pathway,39,104,575,Rac2
P04393,MOUSE|MGI=MGI=1346865|UniProtKB=P47811,Ras Pathway,39,104,575,Mapk14
P04393,MOUSE|MGI=MGI=106028|UniProtKB=Q62159,Ras Pathway,39,104,575,Rhoc
P04393,MOUSE|MGI=MGI=106211|UniProtKB=P60766,Ras Pathway,39,104,575,Cdc42
P04393,MOUSE|MGI=MGI=1346872|UniProtKB=P53349,Ras Pathway,39,104,575,Map3k1
P04393,MOUSE|MGI=MGI=1339984|UniProtKB=Q8CIN4,Ras Pathway,39,104,575,Pak2
P04393,MOUSE|MGI=MGI=1338068|UniProtKB=Q9Z2A0,Ras Pathway,39,104,575,Pdpk1
P04393,MOUSE|MGI=MGI=1206581|UniProtKB=P42337,Ras Pathway,39,104,575,Pik3ca
P04393,MOUSE|MGI=MGI=103063|UniProtKB=P42225,Ras Pathway,39,104,575,Stat1
P04393,MOUSE|MGI=MGI=103038|UniProtKB=P42227,Ras Pathway,39,104,575,Stat3
P04393,MOUSE|MGI=MGI=1098211|UniProtKB=O35904,Ras Pathway,39,104,575,Pik3cd
P04393,MOUSE|MGI=MGI=98354|UniProtKB=Q62245,Ras Pathway,39,104,575,Sos1
P04393,MOUSE|MGI=MGI=1346868|UniProtKB=O09110,Ras Pathway,39,104,575,Map2k3
P04393,MOUSE|MGI=MGI=96224|UniProtKB=Q61411,Ras Pathway,39,104,575,Hras
P04393,MOUSE|MGI=MGI=98296|UniProtKB=P98083,Ras Pathway,39,104,575,Shc1
P04393,MOUSE|MGI=MGI=98355|UniProtKB=Q02384,Ras Pathway,39,104,575,Sos2
P04393,MOUSE|MGI=MGI=88190|UniProtKB=P28028,Ras Pathway,39,104,575,Braf
P04393,MOUSE|MGI=MGI=97376|UniProtKB=P08556,Ras Pathway,39,104,575,Nras
P04393,MOUSE|MGI=MGI=1346866|UniProtKB=P31938,Ras Pathway,39,104,575,Map2k1
P04393,MOUSE|MGI=MGI=1346867|UniProtKB=Q63932,Ras Pathway,39,104,575,Map2k2
P04393,MOUSE|MGI=MGI=97847|UniProtKB=Q99N57,Ras Pathway,39,104,575,Raf1
P04393,MOUSE|MGI=MGI=1339656|UniProtKB=Q61036,Ras Pathway,39,104,575,Pak3
P04393,MOUSE|MGI=MGI=104558|UniProtKB=P18653,Ras Pathway,39,104,575,Rps6ka1
P04393,MOUSE|MGI=MGI=1861437|UniProtKB=Q9WV60,Ras Pathway,39,104,575,Gsk3b
P04393,MOUSE|MGI=MGI=1913732|UniProtKB=Q9D4H1,Ras Pathway,39,104,575,Exoc2
P02770,MOUSE|MGI=MGI=1351869|UniProtKB=Q8K183,Pyridoxal phosphate salvage pathway,4,5,37,Pdxk
P02770,MOUSE|MGI=MGI=2144151|UniProtKB=Q91XF0,Pyridoxal phosphate salvage pathway,4,5,37,Pnpo
P04375,MOUSE|MGI=MGI=1313277|UniProtKB=P63044,5HT3 type receptor mediated signaling pathway,5,25,119,Vamp2
P04375,MOUSE|MGI=MGI=109356|UniProtKB=O09044,5HT3 type receptor mediated signaling pathway,5,25,119,Snap23
P04375,MOUSE|MGI=MGI=1321389|UniProtKB=P63024,5HT3 type receptor mediated signaling pathway,5,25,119,Vamp3
P04375,MOUSE|MGI=MGI=106684|UniProtKB=Q8R090,5HT3 type receptor mediated signaling pathway,5,25,119,Slc18a1
P04375,MOUSE|MGI=MGI=1914724|UniProtKB=Q9ERB0,5HT3 type receptor mediated signaling pathway,5,25,119,Snap29
P04375,MOUSE|MGI=MGI=96285|UniProtKB=Q60857,5HT3 type receptor mediated signaling pathway,5,25,119,Slc6a4
P04375,MOUSE|MGI=MGI=2137219|UniProtKB=Q99N93,5HT3 type receptor mediated signaling pathway,5,25,119,Mrpl16
P04375,MOUSE|MGI=MGI=1336882|UniProtKB=O70404,5HT3 type receptor mediated signaling pathway,5,25,119,Vamp8
P02775,MOUSE|MGI=MGI=1913838|UniProtKB=Q9DBP5,Salvage pyrimidine ribonucleotides,8,37,139,Cmpk1
P02775,MOUSE|MGI=MGI=1097668|UniProtKB=P52624,Salvage pyrimidine ribonucleotides,8,37,139,Upp1
P02775,MOUSE|MGI=MGI=98904|UniProtKB=P52623,Salvage pyrimidine ribonucleotides,8,37,139,Uck1
P02775,MOUSE|MGI=MGI=97356|UniProtKB=Q01768,Salvage pyrimidine ribonucleotides,8,37,139,Nme2
P02775,MOUSE|MGI=MGI=1931744|UniProtKB=Q99PM9,Salvage pyrimidine ribonucleotides,8,37,139,Uck2
P02775,MOUSE|MGI=MGI=1930182|UniProtKB=Q9WV85,Salvage pyrimidine ribonucleotides,8,37,139,Nme3
P02775,MOUSE|MGI=MGI=1914007|UniProtKB=Q6P6J0,Salvage pyrimidine ribonucleotides,8,37,139,Adat2
P02775,MOUSE|MGI=MGI=1915806|UniProtKB=Q91YL3,Salvage pyrimidine ribonucleotides,8,37,139,Uckl1
P00029,MOUSE|MGI=MGI=107158|UniProtKB=Q62141,Huntington disease,60,307,1461,Sin3b
P00029,MOUSE|MGI=MGI=95574|UniProtKB=P01101,Huntington disease,60,307,1461,Fos
P00029,MOUSE|MGI=MGI=96646|UniProtKB=P05627,Huntington disease,60,307,1461,Jun
P00029,MOUSE|MGI=MGI=1933155|UniProtKB=Q99PE9,Huntington disease,60,307,1461,Arl4d
P00029,MOUSE|MGI=MGI=87904|UniProtKB=P60710,Huntington disease,60,307,1461,Actb
P00029,MOUSE|MGI=MGI=1915347|UniProtKB=Q9D0M5,Huntington disease,60,307,1461,Dynll2
P00029,MOUSE|MGI=MGI=99435|UniProtKB=P62331,Huntington disease,60,307,1461,Arf6
P00029,MOUSE|MGI=MGI=107157|UniProtKB=Q60520,Huntington disease,60,307,1461,Sin3a
P00029,MOUSE|MGI=MGI=97845|UniProtKB=P63001,Huntington disease,60,307,1461,Rac1
P00029,MOUSE|MGI=MGI=1921442|UniProtKB=Q9D898,Huntington disease,60,307,1461,Arpc5l
P00029,MOUSE|MGI=MGI=1915209|UniProtKB=Q3UEB3,Huntington disease,60,307,1461,Puf60
P00029,MOUSE|MGI=MGI=88266|UniProtKB=O88456,Huntington disease,60,307,1461,Capns1
P00029,MOUSE|MGI=MGI=107738|UniProtKB=Q6PDL0,Huntington disease,60,307,1461,Dync1li2
P00029,MOUSE|MGI=MGI=1346862|UniProtKB=Q9WTU6,Huntington disease,60,307,1461,Mapk9
P00029,MOUSE|MGI=MGI=2685351|UniProtKB=G3X912,Huntington disease,60,307,1461,Sprtn
P00029,MOUSE|MGI=MGI=1346879|UniProtKB=Q66L42,Huntington disease,60,307,1461,Map3k10
P00029,MOUSE|MGI=MGI=87906|UniProtKB=P63260,Huntington disease,60,307,1461,Actg1
P00029,MOUSE|MGI=MGI=98834|UniProtKB=P02340,Huntington disease,60,307,1461,Tp53
P00029,MOUSE|MGI=MGI=1861457|UniProtKB=P63168,Huntington disease,60,307,1461,Dynll1
P00029,MOUSE|MGI=MGI=101921|UniProtKB=P17426,Huntington disease,60,307,1461,Ap2a1
P00029,MOUSE|MGI=MGI=107812|UniProtKB=P99024,Huntington disease,60,307,1461,Tubb5
P00029,MOUSE|MGI=MGI=1346871|UniProtKB=Q8CE90,Huntington disease,60,307,1461,Map2k7
P00029,MOUSE|MGI=MGI=1098280|UniProtKB=P45481,Huntington disease,60,307,1461,Crebbp
P00029,MOUSE|MGI=MGI=95640|UniProtKB=P16858,Huntington disease,60,307,1461,Gapdh
P00029,MOUSE|MGI=MGI=101920|UniProtKB=P17427,Huntington disease,60,307,1461,Ap2a2
P00029,MOUSE|MGI=MGI=1354961|UniProtKB=Q8CHC4,Huntington disease,60,307,1461,Synj1
P00029,MOUSE|MGI=MGI=99702|UniProtKB=Q07813,Huntington disease,60,307,1461,Bax
P00029,MOUSE|MGI=MGI=99434|UniProtKB=P84084,Huntington disease,60,307,1461,Arf5
P00029,MOUSE|MGI=MGI=1338801|UniProtKB=Q7TMB8,Huntington disease,60,307,1461,Cyfip1
P00029,MOUSE|MGI=MGI=96067|UniProtKB=P42859,Huntington disease,60,307,1461,Htt
P00029,MOUSE|MGI=MGI=1345181|UniProtKB=Q61644,Huntington disease,60,307,1461,Pacsin1
P00029,MOUSE|MGI=MGI=96960|UniProtKB=P55258,Huntington disease,60,307,1461,Rab8a
P00029,MOUSE|MGI=MGI=1346869|UniProtKB=P47809,Huntington disease,60,307,1461,Map2k4
P00029,MOUSE|MGI=MGI=1858204|UniProtKB=Q9WUL6,Huntington disease,60,307,1461,Map3k14
P00029,MOUSE|MGI=MGI=1343142|UniProtKB=Q9WV32,Huntington disease,60,307,1461,Arpc1b
P00029,MOUSE|MGI=MGI=1924182|UniProtKB=Q8K221,Huntington disease,60,307,1461,Arfip2
P00029,MOUSE|MGI=MGI=107750|UniProtKB=O88487,Huntington disease,60,307,1461,Dync1i2
P00029,MOUSE|MGI=MGI=1915201|UniProtKB=Q922F4,Huntington disease,60,307,1461,Tubb6
P00029,MOUSE|MGI=MGI=1261423|UniProtKB=O89110,Huntington disease,60,307,1461,Casp8
P00029,MOUSE|MGI=MGI=1924134|UniProtKB=Q5SQX6,Huntington disease,60,307,1461,Cyfip2
