,mean,std,no_expr_cells,no_expr/total_cell
Shf,0.006456483155488968,0.06471408158540726,4905.0,0.9853354760948172
Slc28a2,0.059757936745882034,0.1710377037525177,4276.0,0.8589795098433106
Gm14085,0.0013354046968743205,0.028730737045407295,4964.0,0.9971876255524307
Gatm,0.015115441754460335,0.07845549285411835,4762.0,0.9566090799517879
Spata5l1,0.06317391991615295,0.16738678514957428,4186.0,0.8408999598232222
AA467197,0.3847910165786743,0.4749712646007538,2480.0,0.49819204499799113
Slc30a4,0.020290620625019073,0.0958404541015625,4699.0,0.943953394937726
Bloc1s6os,0.001496894401498139,0.027692586183547974,4959.0,0.9961832061068703
Bloc1s6,0.10858963429927826,0.21962463855743408,3729.0,0.7490960224989955
Sqor,0.0024695766624063253,0.03558902442455292,4947.0,0.9937725994375252
Sema6d,0.008412959054112434,0.0713195949792862,4887.0,0.9817195660907995
Slc24a5,0.006158516276627779,0.05578720569610596,4892.0,0.98272398553636
Myef2,0.03314071521162987,0.12280337512493134,4542.0,0.9124146243471274
Dut,1.1036159992218018,0.6507979035377502,853.0,0.1713539574126155
Cep152,0.023210860788822174,0.10016701370477676,4655.0,0.9351145038167938
Shc4,0.0021760922390967607,0.03308513015508652,4948.0,0.9939734833266372
Eid1,0.17354877293109894,0.2762303054332733,3226.0,0.6480514262756127
Secisbp2l,0.10814903676509857,0.22753040492534637,3785.0,0.7603455202892728
Cops2,0.21021893620491028,0.288117915391922,2878.0,0.5781438328646042
Galk2,0.08715935796499252,0.19859060645103455,3958.0,0.795098433105665
Dtwd1,0.010155794210731983,0.06919951736927032,4833.0,0.9708718360787465
Atp8b4,0.30754953622817993,0.36377382278442383,2410.0,0.48413017276014464
Slc27a2,0.0012038126587867737,0.025345396250486374,4964.0,0.9971876255524307
Hdc,0.00278807757422328,0.03852004557847977,4940.0,0.9923664122137404
Gabpb1,0.15826918184757233,0.2699635922908783,3360.0,0.6749698674166332
Gm27003,0.0006397381657734513,0.014415616169571877,4968.0,0.9979911611088791
Usp8,0.11110290139913559,0.22451439499855042,3728.0,0.7488951386098834
Usp50,0.01629948988556862,0.08790051192045212,4756.0,0.9554037766171153
Trpm7,0.11376941949129105,0.22925637662410736,3714.0,0.7460827641623142
Sppl2a,0.2168673574924469,0.3027566075325012,2900.0,0.5825632784250703
Ap4e1,0.021858470514416695,0.10145945101976395,4682.0,0.9405383688228204
Blvra,0.188545361161232,0.2762409746646881,3049.0,0.6124949779027722
Ncaph,0.16955645382404327,0.2740354537963867,3310.0,0.6649256729610286
Itpripl1,0.03361564129590988,0.12606017291545868,4531.0,0.9102049015668944
1810024B03Rik,0.010763721540570259,0.07264631986618042,4848.0,0.9738850944154279
Snrnp200,0.17591847479343414,0.280078262090683,3212.0,0.6452390518280434
Ciao1,0.08996769040822983,0.19800415635108948,3895.0,0.7824427480916031
Tmem127,0.06396854668855667,0.17879529297351837,4236.0,0.8509441542788269
Stard7,0.10043196380138397,0.20509634912014008,3765.0,0.7563278425070309
Dusp2,0.7062090635299683,0.5656554698944092,1140.0,0.22900763358778625
Astl,0.0,0.0,4978.0,1.0
Fahd2a,0.04098445922136307,0.14089354872703552,4482.0,0.9003615910004018
Kcnip3,0.0017667659558355808,0.023090029135346413,4944.0,0.9931699477701889
Zfp661,0.0015944689512252808,0.029546407982707024,4959.0,0.9961832061068703
Mrps5,0.16463230550289154,0.2635544240474701,3263.0,0.6554841301727602
Mall,0.0014391561271622777,0.03137829154729843,4965.0,0.9973885094415428
Nphp1,0.003063788404688239,0.04037955775856972,4936.0,0.991562876657292
Mtln,0.11962898075580597,0.23607860505580902,3704.0,0.7440739252711932
Bub1,0.0874573290348053,0.18733170628547668,3902.0,0.7838489353153877
Acoxl,0.01589437760412693,0.08983979374170303,4783.0,0.9608276416231418
Bcl2l11,0.26847168803215027,0.3654647469520569,2732.0,0.5488147850542386
Morrbid,0.03198385238647461,0.13367414474487305,4615.0,0.9270791482523102
Gm39929,3.500031743897125e-05,0.0024694453459233046,4977.0,0.9997991161108879
Anapc1,0.10075008869171143,0.2097717523574829,3801.0,0.7635596625150662
Tmem87b,0.02548866905272007,0.1150093749165535,4669.0,0.9379268782643632
Zc3h8,0.017922723665833473,0.09305200725793839,4743.0,0.9527922860586581
Gm10762,0.007672598585486412,0.062461093068122864,4877.0,0.9797107271996786
Zc3h6,0.015649033710360527,0.09271440654993057,4797.0,0.9636400160707111
Ttl,0.01778629794716835,0.09291385114192963,4745.0,0.9531940538368823
Polr1b,0.02906845510005951,0.1124352365732193,4569.0,0.9178384893531539
Chchd5,0.08882740885019302,0.19927266240119934,3938.0,0.791080755323423
AI847159,0.004558434709906578,0.049447234719991684,4924.0,0.9891522699879469
Gm14029,0.07262949645519257,0.18763108551502228,4157.0,0.8350743270389714
Slc20a1,0.10920990258455276,0.2233128845691681,3744.0,0.752109280835677
9830144P21Rik,0.013387673534452915,0.08339045941829681,4799.0,0.9640417838489354
Ckap2l,0.09545376151800156,0.20792371034622192,3903.0,0.7840498192044998
Gm14023,0.0003032491949852556,0.009426306933164597,4972.0,0.9987946966653274
Il1b,0.0017149278428405523,0.05977112054824829,4972.0,0.9987946966653274
Sirpa,0.00035433340235613286,0.015605466440320015,4975.0,0.9993973483326637
Stk35,0.026599790900945663,0.10780062526464462,4619.0,0.9278826838087585
Snrpb,0.8836430311203003,0.4786333441734314,744.0,0.14945761349939735
Nop56,0.3778006136417389,0.38967666029930115,2123.0,0.4264764965849739
Idh3b,0.4291253685951233,0.3888050317764282,1727.0,0.346926476496585
Pced1a,0.043012071400880814,0.14344021677970886,4437.0,0.8913218159903575
Vps16,0.07229785621166229,0.1798180788755417,4089.0,0.8214142225793492
Ptpra,0.16700492799282074,0.2660676836967468,3225.0,0.6478505423865006
Mrps26,0.2660147547721863,0.3174669146537781,2543.0,0.5108477300120531
Ubox5,0.0072323051281273365,0.05699227750301361,4871.0,0.978505423865006
Fastkd5,0.0037592630833387375,0.04768024757504463,4931.0,0.9905584572117316
Lzts3,0.0010924105299636722,0.026416124776005745,4966.0,0.9975893933306549
Ddrgk1,0.259284108877182,0.3259010910987854,2573.0,0.5168742466854158
Itpa,0.14992542564868927,0.24987097084522247,3360.0,0.6749698674166332
Slc4a11,0.0007487364928238094,0.01637444645166397,4965.0,0.9973885094415428
4930402H24Rik,0.035381849855184555,0.14250192046165466,4568.0,0.9176376054640418
A730017L22Rik,0.0037223156541585922,0.04673406854271889,4932.0,0.9907593411008437
Atrn,0.023111188784241676,0.10288440436124802,4662.0,0.9365206910405786
Adam33,0.0008925735601224005,0.019653504714369774,4965.0,0.9973885094415428
Siglec1,0.00017155692330561578,0.007650133688002825,4975.0,0.9993973483326637
1700037H04Rik,0.1605701744556427,0.25659632682800293,3253.0,0.6534752912816392
Spef1,0.001016406575217843,0.022652816027402878,4962.0,0.9967858577742065
Cenpb,0.11716879904270172,0.22797106206417084,3666.0,0.7364403374849338
Cdc25b,0.11257326602935791,0.2472507208585739,3871.0,0.7776215347529128
Ap5s1,0.02488112822175026,0.11125516146421432,4672.0,0.9385295299316995
Mavs,0.042147815227508545,0.14852935075759888,4465.0,0.8969465648854962
Pank2,0.1875430792570114,0.2873799502849579,3104.0,0.6235435918039374
Rnf24,0.00505769532173872,0.04731951281428337,4908.0,0.9859381277621535
Smox,0.046727508306503296,0.16031810641288757,4471.0,0.8981518682201688
Prnp,0.0035691915545612574,0.04816240072250366,4939.0,0.9921655283246283
Rassf2,0.03267434984445572,0.13074588775634766,4612.0,0.9264764965849739
Slc23a2,0.02032782882452011,0.10057917982339859,4712.0,0.9465648854961832
Tmem230,0.08794087916612625,0.20555385947227478,3965.0,0.7965046203294496
Pcna,0.5214177370071411,0.4645969569683075,1732.0,0.34793089594214544
AV099323,0.0014461298706009984,0.025977104902267456,4960.0,0.9963840899959823
Cds2,0.1227121353149414,0.23860494792461395,3638.0,0.7308155885897951
1700026D11Rik,0.0005840164376422763,0.02798755280673504,4975.0,0.9993973483326637
Gpcpd1,0.08713028579950333,0.20896118879318237,4005.0,0.8045399758939333
Shld1,0.025485962629318237,0.11383473128080368,4666.0,0.937324226597027
Trmt6,0.15187709033489227,0.24844710528850555,3328.0,0.6685415829650462
Mcm8,0.037005070596933365,0.12265291064977646,4452.0,0.894335074327039
Crls1,0.08752013742923737,0.1860383152961731,3875.0,0.7784250703093611
Lrrn4,0.00027514470275491476,0.01012279000133276,4973.0,0.9989955805544395
Tmx4,0.069961778819561,0.1844678670167923,4169.0,0.8374849337083166
Plcb4,0.00015672098379582167,0.006626831833273172,4975.0,0.9993973483326637
Mkks,0.019278790801763535,0.09938307106494904,4738.0,0.9517878666130977
Slx4ip,0.03151840344071388,0.1244993507862091,4591.0,0.92225793491362
Tasp1,0.05750972032546997,0.15982286632061005,4242.0,0.8521494576134994
Esf1,0.13005971908569336,0.23980902135372162,3555.0,0.7141422257934914
Ndufaf5,0.07314428687095642,0.17783412337303162,4070.0,0.8175974286862193
Macrod2,0.0010741058504208922,0.020381301641464233,4962.0,0.9967858577742065
Flrt3,0.0,0.0,4978.0,1.0
Kif16b,0.02537798322737217,0.11176633834838867,4651.0,0.9343109682603455
Snrpb2,0.22873970866203308,0.30343979597091675,2762.0,0.5548413017276015
Bfsp1,0.0008763443911448121,0.021459616720676422,4968.0,0.9979911611088791
Dstn,0.08089373260736465,0.1894191950559616,3988.0,0.8011249497790277
Rrbp1,0.4838654696941376,0.4283948540687561,1642.0,0.32985134592205706
Snx5,0.5284475088119507,0.4211924970149994,1448.0,0.290879871434311
Mgme1,0.018368998542428017,0.08975913375616074,4720.0,0.9481719566090799
Ovol2,0.014197020791471004,0.09795032441616058,4844.0,0.9730815588589795
Kat14,0.01155705377459526,0.07355064153671265,4819.0,0.9680594616311772
Dzank1,0.0017698387382552028,0.03857358917593956,4962.0,0.9967858577742065
Polr3f,0.04926365613937378,0.15573440492153168,4382.0,0.8802732020891925
Rbbp9,0.005226831883192062,0.05559583753347397,4916.0,0.9875451988750502
Sec23b,0.15005910396575928,0.2469828575849533,3328.0,0.6685415829650462
Smim26,0.10317060351371765,0.21427448093891144,3784.0,0.7601446364001607
Dtd1,0.14903263747692108,0.2502921521663666,3364.0,0.6757734029730815
Slc24a3,0.0005578552954830229,0.019583020359277725,4973.0,0.9989955805544395
Rin2,0.00042950158240273595,0.01402740553021431,4972.0,0.9987946966653274
Naa20,0.2411276400089264,0.30933183431625366,2696.0,0.5415829650462033
Crnkl1,0.14186331629753113,0.25294652581214905,3457.0,0.6944556046605063
Insm1,0.0010777582647278905,0.029072964563965797,4967.0,0.997790277219767
Ralgapa2,0.04788968339562416,0.1587451696395874,4429.0,0.8897147448774608
Kiz,0.022106340155005455,0.10288286954164505,4689.0,0.9419445560466051
Xrn2,0.3873526453971863,0.38408148288726807,1930.0,0.3877059059863399
Nkx2-2,0.00015903635357972234,0.008372067473828793,4976.0,0.9995982322217758
Thbd,0.0021963496692478657,0.030295051634311676,4948.0,0.9939734833266372
Cd93,0.014446434564888477,0.08820729702711105,4816.0,0.9674568099638409
Nxt1,0.18058741092681885,0.2731456160545349,3119.0,0.6265568501406187
Gzf1,0.013856499455869198,0.08529292047023773,4809.0,0.9660506227400563
Napb,0.002344880485907197,0.039325051009655,4957.0,0.9957814383286461
Cst3,0.6646119952201843,0.4760545492172241,1058.0,0.2125351546805946
Zfp120,0.026069987565279007,0.11445607244968414,4654.0,0.9349136199276818
Gm14139,3.1620878871763125e-05,0.002231009304523468,4977.0,0.9997991161108879
Zfp937,0.0018590866820886731,0.029610075056552887,4955.0,0.9953796705504219
3300002I08Rik,0.0046722423285245895,0.046571698039770126,4918.0,0.9879469666532744
Gm10130,0.012427736073732376,0.08147964626550674,4817.0,0.967657693852953
Zfp442,0.003082830226048827,0.04271871969103813,4941.0,0.9925672961028525
Zfp345,9.46384243434295e-05,0.00501619465649128,4976.0,0.9995982322217758
Cst7,0.9494011998176575,0.518305242061615,587.0,0.11791884290879871
Apmap,0.06337656825780869,0.17121626436710358,4200.0,0.8437123342707915
Gm14123,0.0005132347578182817,0.016353657469153404,4972.0,0.9987946966653274
Acss1,0.016903508454561234,0.10676974058151245,4812.0,0.9666532744073926
E130215H24Rik,0.003350225742906332,0.04948854818940163,4948.0,0.9939734833266372
Entpd6,0.041143592447042465,0.14342764019966125,4472.0,0.8983527521092808
Pygb,0.10334577411413193,0.21768108010292053,3797.0,0.7627561269586179
Abhd12,0.1408737599849701,0.24970485270023346,3450.0,0.6930494174367215
Gins1,0.048479605466127396,0.14222697913646698,4330.0,0.8698272398553636
Ninl,0.001661761780269444,0.02979646995663643,4954.0,0.9951787866613098
Nanp,0.05134113132953644,0.14950856566429138,4323.0,0.868421052631579
Gm14149,0.0,0.0,4978.0,1.0
Nsfl1c,0.2657788097858429,0.31465446949005127,2511.0,0.504419445560466
Gm14167,0.0012081606546416879,0.02374069020152092,4961.0,0.9965849738850944
Fkbp1a,1.0885957479476929,0.46882158517837524,407.0,0.08175974286862193
Sdcbp2,0.09158489853143692,0.23736347258090973,4123.0,0.8282442748091603
Snph,0.00011662961333058774,0.006279973778873682,4976.0,0.9995982322217758
Tmem74b,0.00042156194103881717,0.014487546868622303,4973.0,0.9989955805544395
Psmf1,0.16619247198104858,0.2623859941959381,3218.0,0.6464443551627159
Gm14154,0.0007678325637243688,0.017725741490721703,4966.0,0.9975893933306549
Fam110a,0.1511010080575943,0.2642311453819275,3415.0,0.6860184813177983
Slc52a3,0.04052241891622543,0.1398533284664154,4492.0,0.9023704298915227
Srxn1,0.06001203879714012,0.17268957197666168,4292.0,0.862193652069104
Csnk2a1,0.4625142514705658,0.3967711627483368,1625.0,0.3264363198071515
Tbc1d20,0.07325667142868042,0.1912430226802826,4147.0,0.8330654881478505
Rbck1,0.31107428669929504,0.3445025384426117,2269.0,0.4558055443953395
Trib3,0.0043121869675815105,0.04379640892148018,4916.0,0.9875451988750502
Sox12,0.0006297498475760221,0.019965898245573044,4972.0,0.9987946966653274
Zcchc3,0.00400617066770792,0.04242093116044998,4917.0,0.9877460827641623
Defb25,0.0,0.0,4978.0,1.0
Rem1,9.196157043334097e-05,0.004659155383706093,4976.0,0.9995982322217758
H13,0.5397369265556335,0.41790658235549927,1321.0,0.2653676175170751
Mcts2,0.0004485181125346571,0.013115418143570423,4971.0,0.9985938127762154
Id1,0.002283820416778326,0.03253454342484474,4946.0,0.9935717155484131
Bcl2l1,0.03982021287083626,0.15124547481536865,4533.0,0.9106066693451185
Tpx2,0.2331368625164032,0.3550761342048645,3117.0,0.6261550823623946
Pdrg1,0.18806351721286774,0.2873719334602356,3097.0,0.6221374045801527
Hck,0.0007925441022962332,0.024511389434337616,4972.0,0.9987946966653274
Tm9sf4,0.08026172965765,0.1951117217540741,4040.0,0.8115709120128566
Tspyl3,0.027969535440206528,0.11548865586519241,4625.0,0.9290879871434311
Plagl2,0.0600324422121048,0.1720505803823471,4260.0,0.8557653676175171
Pofut1,0.04056607186794281,0.14106997847557068,4464.0,0.8967456809963841
Kif3b,0.039530131965875626,0.14115993678569794,4499.0,0.9037766171153073
2500004C02Rik,0.0024134377017617226,0.035412050783634186,4949.0,0.9941743672157493
Asxl1,0.09722243994474411,0.21080930531024933,3848.0,0.7730012053033347
Nol4l,0.0017326825764030218,0.029089761897921562,4956.0,0.995580554439534
Commd7,0.19351765513420105,0.28843194246292114,3041.0,0.6108879067898755
Dnmt3b,0.021786518394947052,0.09889702498912811,4689.0,0.9419445560466051
Mapre1,0.4812595248222351,0.39560967683792114,1567.0,0.31478505423865005
Cdk5rap1,0.027820536866784096,0.11465466767549515,4614.0,0.9268782643631981
Snta1,0.0005027780425734818,0.017812218517065048,4973.0,0.9989955805544395
Cbfa2t2,0.024468503892421722,0.10954151302576065,4671.0,0.9383286460425874
Necab3,0.0006675352924503386,0.018391966819763184,4970.0,0.9983929288871033
E2f1,0.09233049303293228,0.2078261524438858,3947.0,0.792888710325432
Pxmp4,0.07772840559482574,0.18955223262310028,4071.0,0.8177983125753314
4930519P11Rik,0.0004647263849619776,0.015357798896729946,4972.0,0.9987946966653274
Zfp341,0.008286640979349613,0.06365149468183517,4866.0,0.9775010044194455
Chmp4b,0.6602323651313782,0.43916016817092896,998.0,0.20048212133386903
Raly,0.7445667386054993,0.45441749691963196,908.0,0.18240257131378063
a,0.007276775781065226,0.06577073782682419,4903.0,0.984933708316593
Eif2s2,0.6630769371986389,0.4553528428077698,1114.0,0.22378465247087184
Ahcy,0.04415222257375717,0.1388567090034485,4385.0,0.8808758537565288
Itch,0.08679167926311493,0.20597952604293823,4005.0,0.8045399758939333
Dynlrb1,0.6134898066520691,0.42661142349243164,1123.0,0.22559260747288068
Map1lc3a,0.09836762398481369,0.22226542234420776,3913.0,0.7860586580956207
Pigu,0.05913412943482399,0.15996070206165314,4210.0,0.8457211731619124
Trp53inp2,0.02790762111544609,0.13257908821105957,4697.0,0.9435516271595018
Ncoa6,0.05247115716338158,0.1626935750246048,4344.0,0.8726396143029329
Ggt7,0.005522785242646933,0.05551542714238167,4912.0,0.9867416633186018
Acss2,0.009043315425515175,0.07536055147647858,4872.0,0.9787063077541182
Gss,0.03784308210015297,0.13155096769332886,4482.0,0.9003615910004018
Trpc4ap,0.1281774640083313,0.24289856851100922,3576.0,0.7183607874648453
Edem2,0.13552720844745636,0.24332891404628754,3485.0,0.7000803535556448
Procr,0.0023607572074979544,0.0348985381424427,4943.0,0.9929690638810768
BC029722,0.1185244619846344,0.23464715480804443,3670.0,0.7372438730413821
Eif6,0.42011183500289917,0.38427498936653137,1822.0,0.3660104459622338
Uqcc1,0.05417364835739136,0.15650323033332825,4296.0,0.8629971876255524
Cep250,0.13941636681556702,0.25674715638160706,3520.0,0.707111289674568
6430550D23Rik,0.0010771467350423336,0.01971360854804516,4959.0,0.9961832061068703
Ergic3,0.3010723292827606,0.33776116371154785,2315.0,0.4650462032944958
Spag4,0.004586087539792061,0.047668855637311935,4917.0,0.9877460827641623
Cpne1,0.13651981949806213,0.24494870007038116,3510.0,0.7051024507834471
Nfs1,0.11059676110744476,0.2203747183084488,3715.0,0.7462836480514263
Romo1,0.6243402361869812,0.43985456228256226,1133.0,0.22760144636400162
Rbm39,1.0500202178955078,0.45158734917640686,327.0,0.06568903173965449
Phf20,0.06890401989221573,0.18081119656562805,4153.0,0.8342707914825231
Scand1,0.41504985094070435,0.40211716294288635,1839.0,0.36942547207713944
Cnbd2,0.0036286069080233574,0.044957373291254044,4935.0,0.99136199276818
2900097C17Rik,0.0608346201479435,0.17702919244766235,4272.0,0.8581759742868622
Epb41l1,8.855998021317646e-05,0.00445086695253849,4976.0,0.9995982322217758
Aar2,0.06109456717967987,0.17260706424713135,4248.0,0.853354760948172
Dlgap4,0.06867705285549164,0.18517935276031494,4180.0,0.8396946564885496
4930405A21Rik,0.002226469339802861,0.03456578776240349,4949.0,0.9941743672157493
Gm14230,0.0028160223737359047,0.03730883076786995,4940.0,0.9923664122137404
Tgif2,0.05263344943523407,0.16664966940879822,4359.0,0.8756528726396143
5430405H02Rik,0.02317063882946968,0.11341965198516846,4708.0,0.9457613499397348
Rab5if,0.5493912696838379,0.41228124499320984,1317.0,0.26456408196062675
